Timestamp,TotalIn,TotalOut,RateIn,RateOut
2023-03-19 20:19:11,872 MB,148 MB,344 B/s,1 B/s
2023-03-19 20:19:12,872 MB,148 MB,982 B/s,0 B/s
2023-03-19 20:19:13,872 MB,148 MB,617 B/s,0 B/s
2023-03-19 20:19:14,872 MB,148 MB,380 B/s,0 B/s
2023-03-19 20:19:15,872 MB,148 MB,139 B/s,0 B/s
2023-03-19 20:19:16,872 MB,148 MB,51 B/s,0 B/s
2023-03-19 20:19:18,872 MB,148 MB,78 B/s,0 B/s
2023-03-19 20:19:19,872 MB,148 MB,29 B/s,0 B/s
2023-03-19 20:19:20,872 MB,148 MB,10 B/s,0 B/s
2023-03-19 20:19:21,872 MB,148 MB,36 B/s,0 B/s
2023-03-19 20:19:22,872 MB,148 MB,13 B/s,0 B/s
2023-03-19 20:19:23,872 MB,148 MB,284 B/s,20 B/s
2023-03-19 20:19:24,872 MB,148 MB,5.6 kB/s,7 B/s
2023-03-19 20:19:25,872 MB,148 MB,6.4 kB/s,2 B/s
2023-03-19 20:19:26,872 MB,148 MB,2.5 kB/s,1 B/s
2023-03-19 20:19:27,872 MB,148 MB,5.2 kB/s,0 B/s
2023-03-19 20:19:28,872 MB,148 MB,3.2 kB/s,0 B/s
2023-03-19 20:19:29,872 MB,148 MB,1.2 kB/s,0 B/s
2023-03-19 20:19:30,872 MB,148 MB,1.8 kB/s,0 B/s
2023-03-19 20:19:31,872 MB,148 MB,1.8 kB/s,0 B/s
2023-03-19 20:19:32,872 MB,148 MB,680 B/s,0 B/s
2023-03-19 20:19:34,872 MB,148 MB,578 B/s,0 B/s
2023-03-19 20:19:35,872 MB,148 MB,245 B/s,0 B/s
2023-03-19 20:19:36,872 MB,148 MB,90 B/s,0 B/s
2023-03-19 20:19:37,872 MB,148 MB,33 B/s,0 B/s
2023-03-19 20:19:38,872 MB,148 MB,32 B/s,20 B/s
2023-03-19 20:19:39,872 MB,148 MB,44 B/s,7 B/s
2023-03-19 20:19:40,872 MB,148 MB,16 B/s,2 B/s
2023-03-19 20:19:41,872 MB,148 MB,921 B/s,1 B/s
2023-03-19 20:19:42,872 MB,148 MB,338 B/s,0 B/s
2023-03-19 20:19:43,872 MB,148 MB,3.0 kB/s,0 B/s
2023-03-19 20:19:44,872 MB,148 MB,1.3 kB/s,0 B/s
2023-03-19 20:19:45,872 MB,148 MB,480 B/s,0 B/s
2023-03-19 20:19:46,872 MB,148 MB,399 B/s,0 B/s
2023-03-19 20:19:47,872 MB,148 MB,1.1 kB/s,0 B/s
2023-03-19 20:19:48,872 MB,148 MB,1.1 kB/s,0 B/s
2023-03-19 20:19:50,872 MB,148 MB,657 B/s,0 B/s
2023-03-19 20:19:51,872 MB,148 MB,535 B/s,0 B/s
2023-03-19 20:19:52,872 MB,148 MB,1.1 kB/s,0 B/s
2023-03-19 20:19:53,872 MB,148 MB,407 B/s,20 B/s
2023-03-19 20:19:54,872 MB,148 MB,5.5 kB/s,7 B/s
2023-03-19 20:19:55,872 MB,148 MB,7.6 kB/s,2 B/s
2023-03-19 20:19:56,872 MB,148 MB,2.8 kB/s,1 B/s
2023-03-19 20:19:57,872 MB,148 MB,3.5 kB/s,0 B/s
2023-03-19 20:19:58,872 MB,148 MB,2.6 kB/s,0 B/s
2023-03-19 20:19:59,872 MB,148 MB,951 B/s,0 B/s
2023-03-19 20:20:00,872 MB,148 MB,349 B/s,0 B/s
2023-03-19 20:20:01,872 MB,148 MB,155 B/s,0 B/s
2023-03-19 20:20:02,872 MB,148 MB,432 B/s,0 B/s
2023-03-19 20:20:03,872 MB,148 MB,979 B/s,0 B/s
2023-03-19 20:20:04,872 MB,148 MB,501 B/s,0 B/s
2023-03-19 20:20:05,872 MB,148 MB,184 B/s,0 B/s
2023-03-19 20:20:06,872 MB,148 MB,67 B/s,0 B/s
2023-03-19 20:20:08,872 MB,148 MB,45 B/s,20 B/s
2023-03-19 20:20:09,872 MB,148 MB,16 B/s,7 B/s
2023-03-19 20:20:10,872 MB,148 MB,64 B/s,2 B/s
2023-03-19 20:20:11,872 MB,148 MB,2.3 kB/s,1 B/s
2023-03-19 20:20:12,872 MB,148 MB,1.7 kB/s,0 B/s
2023-03-19 20:20:13,872 MB,148 MB,2.3 kB/s,0 B/s
2023-03-19 20:20:14,872 MB,148 MB,852 B/s,0 B/s
2023-03-19 20:20:15,872 MB,148 MB,313 B/s,0 B/s
2023-03-19 20:20:16,872 MB,148 MB,115 B/s,0 B/s
2023-03-19 20:20:17,872 MB,148 MB,42 B/s,0 B/s
2023-03-19 20:20:18,872 MB,148 MB,15 B/s,0 B/s
2023-03-19 20:20:19,872 MB,148 MB,5 B/s,0 B/s
2023-03-19 20:20:20,872 MB,148 MB,913 B/s,0 B/s
2023-03-19 20:20:21,872 MB,148 MB,368 B/s,0 B/s
2023-03-19 20:20:22,872 MB,148 MB,833 B/s,20 B/s
2023-03-19 20:20:24,872 MB,148 MB,6.0 kB/s,7 B/s
2023-03-19 20:20:25,872 MB,148 MB,8.0 kB/s,2 B/s
2023-03-19 20:20:26,872 MB,148 MB,3.5 kB/s,1 B/s
2023-03-19 20:20:27,872 MB,148 MB,3.8 kB/s,0 B/s
2023-03-19 20:20:28,872 MB,148 MB,2.6 kB/s,0 B/s
2023-03-19 20:20:29,872 MB,148 MB,1.4 kB/s,0 B/s
2023-03-19 20:20:30,872 MB,148 MB,664 B/s,0 B/s
2023-03-19 20:20:31,872 MB,148 MB,631 B/s,0 B/s
2023-03-19 20:20:32,872 MB,148 MB,232 B/s,0 B/s
2023-03-19 20:20:33,872 MB,148 MB,85 B/s,0 B/s
2023-03-19 20:20:34,872 MB,148 MB,31 B/s,0 B/s
2023-03-19 20:20:35,872 MB,148 MB,11 B/s,0 B/s
2023-03-19 20:20:36,872 MB,148 MB,894 B/s,0 B/s
2023-03-19 20:20:37,872 MB,148 MB,349 B/s,20 B/s
2023-03-19 20:20:38,872 MB,148 MB,128 B/s,7 B/s
2023-03-19 20:20:40,872 MB,148 MB,47 B/s,2 B/s
2023-03-19 20:20:41,872 MB,148 MB,197 B/s,1 B/s
2023-03-19 20:20:42,872 MB,148 MB,196 B/s,0 B/s
2023-03-19 20:20:43,872 MB,148 MB,761 B/s,0 B/s
2023-03-19 20:20:44,872 MB,148 MB,396 B/s,0 B/s
2023-03-19 20:20:45,872 MB,148 MB,451 B/s,0 B/s
2023-03-19 20:20:46,872 MB,148 MB,410 B/s,0 B/s
2023-03-19 20:20:47,872 MB,148 MB,183 B/s,0 B/s
2023-03-19 20:20:48,872 MB,148 MB,228 B/s,0 B/s
2023-03-19 20:20:49,872 MB,148 MB,438 B/s,0 B/s
2023-03-19 20:20:50,872 MB,148 MB,1.2 kB/s,0 B/s
2023-03-19 20:20:51,872 MB,148 MB,1.5 kB/s,0 B/s
2023-03-19 20:20:52,872 MB,148 MB,241 B/s,20 B/s
2023-03-19 20:20:53,872 MB,148 MB,5.4 kB/s,7 B/s
2023-03-19 20:20:54,872 MB,148 MB,7.9 kB/s,2 B/s
2023-03-19 20:20:55,872 MB,148 MB,2.9 kB/s,1 B/s
2023-03-19 20:20:57,872 MB,148 MB,4.2 kB/s,0 B/s
2023-03-19 20:20:58,872 MB,148 MB,2.8 kB/s,0 B/s
2023-03-19 20:20:59,872 MB,148 MB,1.0 kB/s,0 B/s
2023-03-19 20:21:00,872 MB,148 MB,376 B/s,0 B/s
2023-03-19 20:21:01,872 MB,148 MB,1.0 kB/s,0 B/s
2023-03-19 20:21:02,872 MB,148 MB,378 B/s,0 B/s
2023-03-19 20:21:03,872 MB,148 MB,1.2 kB/s,0 B/s
2023-03-19 20:21:04,872 MB,148 MB,1.3 kB/s,0 B/s
2023-03-19 20:21:05,872 MB,148 MB,515 B/s,0 B/s
2023-03-19 20:21:06,872 MB,148 MB,743 B/s,0 B/s
2023-03-19 20:21:07,872 MB,148 MB,273 B/s,0 B/s
2023-03-19 20:21:08,872 MB,148 MB,120 B/s,20 B/s
2023-03-19 20:21:09,872 MB,148 MB,205 B/s,2 B/s
2023-03-19 20:21:10,872 MB,148 MB,1.1 kB/s,1 B/s
2023-03-19 20:21:11,872 MB,148 MB,397 B/s,0 B/s
2023-03-19 20:21:13,872 MB,148 MB,1.1 kB/s,0 B/s
2023-03-19 20:21:14,872 MB,148 MB,1.4 kB/s,0 B/s
2023-03-19 20:21:15,872 MB,148 MB,511 B/s,0 B/s
2023-03-19 20:21:16,872 MB,148 MB,188 B/s,0 B/s
2023-03-19 20:21:17,872 MB,148 MB,69 B/s,0 B/s
2023-03-19 20:21:18,872 MB,148 MB,25 B/s,0 B/s
2023-03-19 20:21:19,872 MB,148 MB,9 B/s,0 B/s
2023-03-19 20:21:20,872 MB,148 MB,861 B/s,0 B/s
2023-03-19 20:21:21,872 MB,148 MB,449 B/s,0 B/s
2023-03-19 20:21:22,872 MB,148 MB,479 B/s,0 B/s
2023-03-19 20:21:23,872 MB,148 MB,1.3 kB/s,20 B/s
2023-03-19 20:21:24,872 MB,148 MB,6.0 kB/s,7 B/s
2023-03-19 20:21:25,872 MB,148 MB,6.6 kB/s,2 B/s
2023-03-19 20:21:26,872 MB,148 MB,4.6 kB/s,0 B/s
2023-03-19 20:21:27,872 MB,148 MB,3.4 kB/s,0 B/s
2023-03-19 20:21:28,872 MB,148 MB,1.8 kB/s,0 B/s
2023-03-19 20:21:30,872 MB,148 MB,896 B/s,0 B/s
2023-03-19 20:21:31,872 MB,148 MB,827 B/s,0 B/s
2023-03-19 20:21:32,872 MB,148 MB,361 B/s,0 B/s
2023-03-19 20:21:33,872 MB,148 MB,132 B/s,0 B/s
2023-03-19 20:21:34,872 MB,148 MB,532 B/s,0 B/s
2023-03-19 20:21:35,872 MB,148 MB,647 B/s,0 B/s
2023-03-19 20:21:36,872 MB,148 MB,334 B/s,0 B/s
2023-03-19 20:21:37,872 MB,148 MB,831 B/s,0 B/s
2023-03-19 20:21:38,872 MB,148 MB,648 B/s,20 B/s
2023-03-19 20:21:39,872 MB,148 MB,238 B/s,7 B/s
2023-03-19 20:21:40,872 MB,148 MB,87 B/s,2 B/s
2023-03-19 20:21:41,872 MB,148 MB,64 B/s,1 B/s
2023-03-19 20:21:42,872 MB,148 MB,1.7 kB/s,0 B/s
2023-03-19 20:21:43,872 MB,148 MB,847 B/s,0 B/s
2023-03-19 20:21:44,872 MB,148 MB,1.1 kB/s,0 B/s
2023-03-19 20:21:46,872 MB,148 MB,1.4 kB/s,0 B/s
2023-03-19 20:21:47,872 MB,148 MB,503 B/s,0 B/s
2023-03-19 20:21:48,872 MB,148 MB,185 B/s,0 B/s
2023-03-19 20:21:49,872 MB,148 MB,126 B/s,0 B/s
2023-03-19 20:21:50,872 MB,148 MB,46 B/s,0 B/s
2023-03-19 20:21:51,872 MB,148 MB,17 B/s,0 B/s
2023-03-19 20:21:52,872 MB,148 MB,6 B/s,0 B/s
2023-03-19 20:21:53,872 MB,148 MB,874 B/s,20 B/s
2023-03-19 20:21:54,872 MB,148 MB,5.6 kB/s,7 B/s
2023-03-19 20:21:55,872 MB,148 MB,8.0 kB/s,2 B/s
2023-03-19 20:21:56,872 MB,148 MB,4.0 kB/s,1 B/s
2023-03-19 20:21:57,872 MB,148 MB,5.7 kB/s,0 B/s
2023-03-19 20:21:58,872 MB,148 MB,1.2 kB/s,0 B/s
2023-03-19 20:21:59,872 MB,148 MB,1.3 kB/s,0 B/s
2023-03-19 20:22:00,872 MB,148 MB,1.6 kB/s,0 B/s
2023-03-19 20:22:02,872 MB,148 MB,1.5 kB/s,0 B/s
2023-03-19 20:22:03,872 MB,148 MB,973 B/s,0 B/s
2023-03-19 20:22:04,872 MB,148 MB,1.2 kB/s,0 B/s
2023-03-19 20:22:05,872 MB,148 MB,938 B/s,0 B/s
2023-03-19 20:22:06,872 MB,148 MB,438 B/s,0 B/s
2023-03-19 20:22:07,872 MB,148 MB,161 B/s,0 B/s
2023-03-19 20:22:08,872 MB,148 MB,79 B/s,20 B/s
2023-03-19 20:22:09,872 MB,148 MB,261 B/s,7 B/s
2023-03-19 20:22:10,872 MB,148 MB,205 B/s,2 B/s
2023-03-19 20:22:11,872 MB,148 MB,765 B/s,1 B/s
2023-03-19 20:22:12,872 MB,148 MB,3.0 kB/s,0 B/s
2023-03-19 20:22:13,872 MB,148 MB,1.3 kB/s,0 B/s
2023-03-19 20:22:14,872 MB,148 MB,553 B/s,0 B/s
2023-03-19 20:22:15,872 MB,148 MB,457 B/s,0 B/s
2023-03-19 20:22:16,872 MB,148 MB,394 B/s,0 B/s
2023-03-19 20:22:18,872 MB,148 MB,241 B/s,0 B/s
2023-03-19 20:22:19,872 MB,148 MB,818 B/s,0 B/s
2023-03-19 20:22:20,872 MB,148 MB,414 B/s,0 B/s
2023-03-19 20:22:21,872 MB,148 MB,380 B/s,0 B/s
2023-03-19 20:22:22,872 MB,148 MB,368 B/s,0 B/s
2023-03-19 20:22:23,872 MB,148 MB,969 B/s,20 B/s
2023-03-19 20:22:24,872 MB,148 MB,5.7 kB/s,7 B/s
2023-03-19 20:22:25,872 MB,148 MB,8.3 kB/s,2 B/s
2023-03-19 20:22:26,872 MB,148 MB,3.9 kB/s,1 B/s
2023-03-19 20:22:27,872 MB,148 MB,5.4 kB/s,0 B/s
2023-03-19 20:22:28,872 MB,148 MB,3.2 kB/s,0 B/s
2023-03-19 20:22:29,872 MB,148 MB,1.3 kB/s,0 B/s
2023-03-19 20:22:30,872 MB,148 MB,395 B/s,0 B/s
2023-03-19 20:22:31,872 MB,148 MB,145 B/s,0 B/s
2023-03-19 20:22:32,872 MB,148 MB,907 B/s,0 B/s
2023-03-19 20:22:34,872 MB,148 MB,333 B/s,0 B/s
2023-03-19 20:22:35,872 MB,148 MB,122 B/s,0 B/s
2023-03-19 20:22:36,872 MB,148 MB,45 B/s,0 B/s
2023-03-19 20:22:37,872 MB,148 MB,16 B/s,0 B/s
2023-03-19 20:22:38,872 MB,148 MB,1.8 kB/s,20 B/s
2023-03-19 20:22:39,872 MB,148 MB,900 B/s,7 B/s
2023-03-19 20:22:40,872 MB,148 MB,331 B/s,2 B/s
2023-03-19 20:22:41,872 MB,148 MB,1.4 kB/s,1 B/s
2023-03-19 20:22:42,872 MB,148 MB,1.8 kB/s,0 B/s
2023-03-19 20:22:43,872 MB,148 MB,1.5 kB/s,0 B/s
2023-03-19 20:22:44,872 MB,148 MB,857 B/s,0 B/s
2023-03-19 20:22:45,872 MB,148 MB,1.6 kB/s,0 B/s
2023-03-19 20:22:46,872 MB,148 MB,410 B/s,0 B/s
2023-03-19 20:22:47,872 MB,148 MB,181 B/s,0 B/s
2023-03-19 20:22:48,872 MB,148 MB,285 B/s,0 B/s
2023-03-19 20:22:49,872 MB,148 MB,242 B/s,0 B/s
2023-03-19 20:22:51,872 MB,148 MB,1.5 kB/s,0 B/s
2023-03-19 20:22:52,872 MB,148 MB,548 B/s,0 B/s
2023-03-19 20:22:53,872 MB,148 MB,222 B/s,20 B/s
2023-03-19 20:22:54,872 MB,148 MB,5.4 kB/s,7 B/s
2023-03-19 20:22:55,872 MB,148 MB,2.0 kB/s,2 B/s
2023-03-19 20:22:56,872 MB,148 MB,793 B/s,1 B/s
2023-03-19 20:22:57,872 MB,148 MB,5.4 kB/s,0 B/s
2023-03-19 20:22:58,872 MB,148 MB,3.3 kB/s,0 B/s
2023-03-19 20:22:59,872 MB,148 MB,1.2 kB/s,0 B/s
2023-03-19 20:23:00,872 MB,148 MB,440 B/s,0 B/s
2023-03-19 20:23:01,872 MB,148 MB,162 B/s,0 B/s
2023-03-19 20:23:02,872 MB,148 MB,384 B/s,461 B/s
2023-03-19 20:23:03,872 MB,148 MB,914 B/s,169 B/s
2023-03-19 20:23:04,872 MB,148 MB,673 B/s,62 B/s
2023-03-19 20:23:06,872 MB,148 MB,451 B/s,22 B/s
2023-03-19 20:23:07,872 MB,148 MB,165 B/s,8 B/s
2023-03-19 20:23:08,872 MB,148 MB,81 B/s,23 B/s
2023-03-19 20:23:09,872 MB,148 MB,233 B/s,8 B/s
2023-03-19 20:23:10,872 MB,148 MB,636 B/s,3 B/s
2023-03-19 20:23:11,872 MB,148 MB,234 B/s,1 B/s
2023-03-19 20:23:12,872 MB,148 MB,86 B/s,0 B/s
2023-03-19 20:23:13,872 MB,148 MB,62 B/s,0 B/s
2023-03-19 20:23:14,872 MB,148 MB,23 B/s,0 B/s
2023-03-19 20:23:15,872 MB,148 MB,8 B/s,0 B/s
2023-03-19 20:23:16,872 MB,148 MB,3 B/s,0 B/s
2023-03-19 20:23:17,872 MB,148 MB,33 B/s,0 B/s
2023-03-19 20:23:18,872 MB,148 MB,40 B/s,0 B/s
2023-03-19 20:23:19,872 MB,148 MB,5 B/s,0 B/s
2023-03-19 20:23:20,872 MB,148 MB,2 B/s,0 B/s
2023-03-19 20:23:21,872 MB,148 MB,490 B/s,0 B/s
2023-03-19 20:23:23,872 MB,148 MB,626 B/s,20 B/s
2023-03-19 20:23:24,872 MB,148 MB,5.5 kB/s,7 B/s
2023-03-19 20:23:25,872 MB,148 MB,2.5 kB/s,2 B/s
2023-03-19 20:23:26,872 MB,148 MB,1.1 kB/s,1 B/s
2023-03-19 20:23:27,872 MB,148 MB,4.5 kB/s,0 B/s
2023-03-19 20:23:28,872 MB,148 MB,2.9 kB/s,0 B/s
2023-03-19 20:23:29,872 MB,148 MB,1.2 kB/s,0 B/s
2023-03-19 20:23:30,872 MB,148 MB,437 B/s,0 B/s
2023-03-19 20:23:31,872 MB,148 MB,1.9 kB/s,0 B/s
2023-03-19 20:23:32,872 MB,148 MB,773 B/s,0 B/s
2023-03-19 20:23:33,872 MB,148 MB,284 B/s,0 B/s
2023-03-19 20:23:34,872 MB,148 MB,104 B/s,0 B/s
2023-03-19 20:23:35,872 MB,148 MB,14 B/s,0 B/s
2023-03-19 20:23:36,872 MB,148 MB,5 B/s,0 B/s
2023-03-19 20:23:37,872 MB,148 MB,22 B/s,20 B/s
2023-03-19 20:23:39,872 MB,148 MB,8 B/s,7 B/s
2023-03-19 20:23:40,872 MB,148 MB,2 B/s,2 B/s
2023-03-19 20:23:41,872 MB,148 MB,1 B/s,1 B/s
2023-03-19 20:23:42,872 MB,148 MB,58 B/s,0 B/s
2023-03-19 20:23:43,872 MB,148 MB,219 B/s,0 B/s
2023-03-19 20:23:44,872 MB,148 MB,986 B/s,0 B/s
2023-03-19 20:23:45,872 MB,148 MB,566 B/s,0 B/s
2023-03-19 20:23:46,872 MB,148 MB,495 B/s,0 B/s
2023-03-19 20:23:47,872 MB,148 MB,182 B/s,0 B/s
2023-03-19 20:23:48,872 MB,148 MB,67 B/s,0 B/s
2023-03-19 20:23:49,872 MB,148 MB,133 B/s,0 B/s
2023-03-19 20:23:50,872 MB,148 MB,188 B/s,0 B/s
2023-03-19 20:23:51,872 MB,148 MB,69 B/s,0 B/s
2023-03-19 20:23:52,872 MB,148 MB,25 B/s,0 B/s
2023-03-19 20:23:53,872 MB,148 MB,5.4 kB/s,20 B/s
2023-03-19 20:23:54,872 MB,148 MB,2.0 kB/s,7 B/s
2023-03-19 20:23:55,872 MB,148 MB,725 B/s,2 B/s
2023-03-19 20:23:57,872 MB,148 MB,3.4 kB/s,1 B/s
2023-03-19 20:23:58,872 MB,148 MB,2.5 kB/s,0 B/s
2023-03-19 20:23:59,872 MB,148 MB,979 B/s,0 B/s
2023-03-19 20:24:00,872 MB,148 MB,360 B/s,0 B/s
2023-03-19 20:24:01,872 MB,148 MB,132 B/s,0 B/s
2023-03-19 20:24:02,872 MB,148 MB,137 B/s,0 B/s
2023-03-19 20:24:03,872 MB,148 MB,353 B/s,0 B/s
2023-03-19 20:24:04,872 MB,148 MB,284 B/s,0 B/s
2023-03-19 20:24:05,872 MB,148 MB,503 B/s,0 B/s
2023-03-19 20:24:06,872 MB,148 MB,363 B/s,0 B/s
2023-03-19 20:24:07,872 MB,148 MB,133 B/s,0 B/s
2023-03-19 20:24:08,872 MB,148 MB,205 B/s,20 B/s
2023-03-19 20:24:09,872 MB,148 MB,75 B/s,7 B/s
2023-03-19 20:24:11,872 MB,148 MB,871 B/s,2 B/s
2023-03-19 20:24:12,872 MB,148 MB,320 B/s,1 B/s
2023-03-19 20:24:13,872 MB,148 MB,148 B/s,0 B/s
2023-03-19 20:24:14,872 MB,148 MB,54 B/s,0 B/s
2023-03-19 20:24:15,872 MB,148 MB,20 B/s,0 B/s
2023-03-19 20:24:16,872 MB,148 MB,7 B/s,0 B/s
2023-03-19 20:24:17,872 MB,148 MB,2 B/s,0 B/s
2023-03-19 20:24:18,872 MB,148 MB,1 B/s,0 B/s
2023-03-19 20:24:19,872 MB,148 MB,0 B/s,0 B/s
2023-03-19 20:24:20,872 MB,148 MB,0 B/s,0 B/s
2023-03-19 20:24:22,872 MB,148 MB,0 B/s,0 B/s
2023-03-19 20:24:23,872 MB,148 MB,85 B/s,0 B/s
2023-03-19 20:24:24,872 MB,148 MB,5.5 kB/s,20 B/s
2023-03-19 20:24:25,872 MB,148 MB,2.3 kB/s,7 B/s
2023-03-19 20:24:26,872 MB,148 MB,1.4 kB/s,2 B/s
2023-03-19 20:24:27,872 MB,148 MB,3.2 kB/s,1 B/s
2023-03-19 20:24:28,872 MB,148 MB,2.5 kB/s,0 B/s
2023-03-19 20:24:29,872 MB,148 MB,625 B/s,0 B/s
2023-03-19 20:24:30,872 MB,148 MB,288 B/s,0 B/s
2023-03-19 20:24:32,872 MB,148 MB,105 B/s,0 B/s
2023-03-19 20:24:33,872 MB,148 MB,38 B/s,0 B/s
2023-03-19 20:24:34,872 MB,148 MB,14 B/s,0 B/s
2023-03-19 20:24:35,872 MB,148 MB,5 B/s,0 B/s
2023-03-19 20:24:36,872 MB,148 MB,176 B/s,0 B/s
2023-03-19 20:24:37,872 MB,148 MB,129 B/s,0 B/s
2023-03-19 20:24:38,872 MB,148 MB,47 B/s,0 B/s
2023-03-19 20:24:39,872 MB,148 MB,37 B/s,20 B/s
2023-03-19 20:24:40,872 MB,148 MB,13 B/s,7 B/s
2023-03-19 20:24:41,872 MB,148 MB,766 B/s,1 B/s
2023-03-19 20:24:42,872 MB,148 MB,990 B/s,0 B/s
2023-03-19 20:24:44,872 MB,148 MB,422 B/s,0 B/s
2023-03-19 20:24:45,872 MB,148 MB,643 B/s,0 B/s
2023-03-19 20:24:46,872 MB,148 MB,465 B/s,0 B/s
2023-03-19 20:24:47,872 MB,148 MB,171 B/s,0 B/s
2023-03-19 20:24:48,872 MB,148 MB,62 B/s,0 B/s
2023-03-19 20:24:49,872 MB,148 MB,23 B/s,0 B/s
2023-03-19 20:24:50,872 MB,148 MB,8 B/s,0 B/s
2023-03-19 20:24:51,872 MB,148 MB,464 B/s,0 B/s
2023-03-19 20:24:52,872 MB,148 MB,170 B/s,0 B/s
2023-03-19 20:24:53,872 MB,148 MB,62 B/s,0 B/s
2023-03-19 20:24:54,872 MB,148 MB,2.0 kB/s,7 B/s
2023-03-19 20:24:55,872 MB,148 MB,727 B/s,2 B/s
2023-03-19 20:24:57,872 MB,148 MB,2.7 kB/s,1 B/s
2023-03-19 20:24:58,872 MB,148 MB,2.2 kB/s,0 B/s
2023-03-19 20:24:59,872 MB,148 MB,817 B/s,0 B/s
2023-03-19 20:25:00,872 MB,148 MB,300 B/s,0 B/s
2023-03-19 20:25:01,872 MB,148 MB,170 B/s,0 B/s
2023-03-19 20:25:02,872 MB,148 MB,62 B/s,0 B/s
2023-03-19 20:25:03,872 MB,148 MB,166 B/s,0 B/s
2023-03-19 20:25:04,872 MB,148 MB,336 B/s,0 B/s
2023-03-19 20:25:05,872 MB,148 MB,243 B/s,0 B/s
2023-03-19 20:25:06,872 MB,148 MB,203 B/s,0 B/s
2023-03-19 20:25:07,872 MB,148 MB,74 B/s,0 B/s
2023-03-19 20:25:09,872 MB,148 MB,276 B/s,20 B/s
2023-03-19 20:25:10,872 MB,148 MB,458 B/s,7 B/s
2023-03-19 20:25:11,872 MB,148 MB,168 B/s,2 B/s
2023-03-19 20:25:12,872 MB,148 MB,62 B/s,1 B/s
2023-03-19 20:25:13,872 MB,148 MB,53 B/s,0 B/s
2023-03-19 20:25:14,872 MB,148 MB,19 B/s,0 B/s
2023-03-19 20:25:15,872 MB,148 MB,7 B/s,0 B/s
2023-03-19 20:25:16,872 MB,148 MB,2 B/s,0 B/s
2023-03-19 20:25:17,872 MB,148 MB,0 B/s,0 B/s
2023-03-19 20:25:18,872 MB,148 MB,0 B/s,0 B/s
2023-03-19 20:25:19,872 MB,148 MB,0 B/s,0 B/s
2023-03-19 20:25:21,872 MB,148 MB,0 B/s,0 B/s
2023-03-19 20:25:22,872 MB,148 MB,842 B/s,0 B/s
2023-03-19 20:25:23,872 MB,148 MB,556 B/s,0 B/s
2023-03-19 20:25:24,872 MB,148 MB,5.8 kB/s,20 B/s
2023-03-19 20:25:25,872 MB,148 MB,2.3 kB/s,7 B/s
2023-03-19 20:25:26,872 MB,148 MB,1.0 kB/s,2 B/s
2023-03-19 20:25:27,872 MB,148 MB,2.0 kB/s,1 B/s
2023-03-19 20:25:28,872 MB,148 MB,2.0 kB/s,0 B/s
2023-03-19 20:25:29,872 MB,148 MB,1.1 kB/s,0 B/s
2023-03-19 20:25:30,872 MB,148 MB,591 B/s,0 B/s
2023-03-19 20:25:31,872 MB,148 MB,217 B/s,0 B/s
2023-03-19 20:25:33,872 MB,148 MB,80 B/s,0 B/s
2023-03-19 20:25:34,872 MB,148 MB,29 B/s,0 B/s
2023-03-19 20:25:35,872 MB,148 MB,10 B/s,0 B/s
2023-03-19 20:25:36,872 MB,148 MB,3 B/s,0 B/s
2023-03-19 20:25:37,872 MB,148 MB,1 B/s,0 B/s
2023-03-19 20:25:38,872 MB,148 MB,0 B/s,0 B/s
2023-03-19 20:25:39,872 MB,148 MB,20 B/s,20 B/s
2023-03-19 20:25:40,872 MB,148 MB,7 B/s,7 B/s
2023-03-19 20:25:41,872 MB,148 MB,2 B/s,2 B/s
2023-03-19 20:25:42,872 MB,148 MB,59 B/s,1 B/s
2023-03-19 20:25:43,872 MB,148 MB,732 B/s,0 B/s
2023-03-19 20:25:44,872 MB,148 MB,622 B/s,0 B/s
2023-03-19 20:25:46,872 MB,148 MB,421 B/s,0 B/s
2023-03-19 20:25:47,872 MB,148 MB,154 B/s,0 B/s
2023-03-19 20:25:48,872 MB,148 MB,57 B/s,0 B/s
2023-03-19 20:25:49,872 MB,148 MB,191 B/s,0 B/s
2023-03-19 20:25:50,872 MB,148 MB,1.0 kB/s,0 B/s
2023-03-19 20:25:51,872 MB,148 MB,752 B/s,0 B/s
2023-03-19 20:25:52,872 MB,148 MB,276 B/s,0 B/s
2023-03-19 20:25:53,872 MB,148 MB,101 B/s,0 B/s
2023-03-19 20:25:54,872 MB,148 MB,5.4 kB/s,20 B/s
2023-03-19 20:25:55,872 MB,148 MB,730 B/s,2 B/s
2023-03-19 20:25:56,872 MB,148 MB,2.8 kB/s,1 B/s
2023-03-19 20:25:58,872 MB,148 MB,2.3 kB/s,0 B/s
2023-03-19 20:25:59,872 MB,148 MB,838 B/s,0 B/s
2023-03-19 20:26:00,872 MB,148 MB,308 B/s,0 B/s
2023-03-19 20:26:01,872 MB,148 MB,173 B/s,0 B/s
2023-03-19 20:26:02,872 MB,148 MB,183 B/s,0 B/s
2023-03-19 20:26:03,872 MB,148 MB,805 B/s,25 B/s
2023-03-19 20:26:04,872 MB,148 MB,385 B/s,9 B/s
2023-03-19 20:26:05,872 MB,148 MB,258 B/s,3 B/s
2023-03-19 20:26:06,872 MB,148 MB,351 B/s,1 B/s
2023-03-19 20:26:07,872 MB,148 MB,129 B/s,0 B/s
2023-03-19 20:26:08,872 MB,148 MB,324 B/s,20 B/s
