Timestamp,TotalIn,TotalOut,RateIn,RateOut
2023-03-22 13:44:40,23 MB,3.5 MB,104 kB/s,13 kB/s
2023-03-22 13:44:41,23 MB,3.6 MB,103 kB/s,20 kB/s
2023-03-22 13:44:42,24 MB,3.6 MB,103 kB/s,17 kB/s
2023-03-22 13:44:43,24 MB,3.6 MB,50 kB/s,6.7 kB/s
2023-03-22 13:44:45,24 MB,3.6 MB,19 kB/s,2.5 kB/s
2023-03-22 13:44:46,24 MB,3.6 MB,6.9 kB/s,2.9 kB/s
2023-03-22 13:44:47,24 MB,3.6 MB,46 kB/s,4.2 kB/s
2023-03-22 13:44:48,24 MB,3.6 MB,62 kB/s,7.5 kB/s
2023-03-22 13:44:49,24 MB,3.6 MB,27 kB/s,2.8 kB/s
2023-03-22 13:44:50,24 MB,3.6 MB,10 kB/s,1.0 kB/s
2023-03-22 13:44:51,24 MB,3.6 MB,3.9 kB/s,373 B/s
2023-03-22 13:44:52,24 MB,3.6 MB,722 B/s,2.0 kB/s
2023-03-22 13:44:53,24 MB,3.6 MB,60 kB/s,8.6 kB/s
2023-03-22 13:44:54,24 MB,3.6 MB,50 kB/s,7.0 kB/s
2023-03-22 13:44:55,24 MB,3.6 MB,18 kB/s,2.6 kB/s
2023-03-22 13:44:56,24 MB,3.6 MB,7.4 kB/s,942 B/s
2023-03-22 13:44:57,24 MB,3.6 MB,3.6 kB/s,852 B/s
2023-03-22 13:44:58,24 MB,3.6 MB,2.3 kB/s,362 B/s
2023-03-22 13:44:59,24 MB,3.6 MB,869 B/s,133 B/s
2023-03-22 13:45:00,24 MB,3.6 MB,546 B/s,49 B/s
2023-03-22 13:45:01,24 MB,3.6 MB,262 B/s,18 B/s
2023-03-22 13:45:03,24 MB,3.6 MB,1.1 kB/s,32 B/s
2023-03-22 13:45:04,24 MB,3.6 MB,804 B/s,11 B/s
2023-03-22 13:45:05,24 MB,3.6 MB,383 B/s,4 B/s
2023-03-22 13:45:06,24 MB,3.6 MB,950 B/s,1 B/s
2023-03-22 13:45:07,24 MB,3.6 MB,349 B/s,0 B/s
2023-03-22 13:45:08,24 MB,3.6 MB,1.1 kB/s,26 B/s
2023-03-22 13:45:09,24 MB,3.6 MB,395 B/s,58 B/s
2023-03-22 13:45:10,24 MB,3.6 MB,176 B/s,21 B/s
2023-03-22 13:45:11,24 MB,3.6 MB,23 B/s,2 B/s
2023-03-22 13:45:12,24 MB,3.6 MB,1.2 kB/s,27 B/s
2023-03-22 13:45:13,24 MB,3.6 MB,890 B/s,9 B/s
2023-03-22 13:45:14,24 MB,3.6 MB,442 B/s,3 B/s
2023-03-22 13:45:15,24 MB,3.6 MB,162 B/s,1 B/s
2023-03-22 13:45:16,24 MB,3.6 MB,59 B/s,0 B/s
2023-03-22 13:45:17,24 MB,3.6 MB,1.0 kB/s,116 B/s
2023-03-22 13:45:18,24 MB,3.6 MB,18 kB/s,7.9 kB/s
2023-03-22 13:45:19,24 MB,3.6 MB,48 kB/s,12 kB/s
2023-03-22 13:45:21,24 MB,3.6 MB,35 kB/s,6.5 kB/s
2023-03-22 13:45:22,24 MB,3.6 MB,17 kB/s,3.4 kB/s
2023-03-22 13:45:23,24 MB,3.6 MB,9.0 kB/s,1.3 kB/s
2023-03-22 13:45:24,24 MB,3.6 MB,3.5 kB/s,471 B/s
2023-03-22 13:45:25,24 MB,3.7 MB,1.3 kB/s,2.0 kB/s
2023-03-22 13:45:26,24 MB,3.7 MB,39 kB/s,7.9 kB/s
2023-03-22 13:45:27,24 MB,3.7 MB,74 kB/s,11 kB/s
2023-03-22 13:45:28,24 MB,3.7 MB,12 kB/s,2.5 kB/s
2023-03-22 13:45:29,24 MB,3.7 MB,6.2 kB/s,907 B/s
2023-03-22 13:45:30,24 MB,3.7 MB,3.3 kB/s,336 B/s
2023-03-22 13:45:31,24 MB,3.7 MB,1.2 kB/s,172 B/s
2023-03-22 13:45:32,24 MB,3.7 MB,445 B/s,63 B/s
2023-03-22 13:45:33,24 MB,3.7 MB,163 B/s,23 B/s
2023-03-22 13:45:34,24 MB,3.7 MB,60 B/s,8 B/s
2023-03-22 13:45:35,24 MB,3.7 MB,22 B/s,3 B/s
2023-03-22 13:45:36,24 MB,3.7 MB,8 B/s,1 B/s
2023-03-22 13:45:37,24 MB,3.7 MB,13 B/s,2 B/s
2023-03-22 13:45:39,24 MB,3.7 MB,1.8 kB/s,2.7 kB/s
2023-03-22 13:45:40,24 MB,3.7 MB,1.3 kB/s,1.1 kB/s
2023-03-22 13:45:41,24 MB,3.7 MB,479 B/s,415 B/s
2023-03-22 13:45:42,24 MB,3.7 MB,176 B/s,152 B/s
2023-03-22 13:45:43,24 MB,3.7 MB,125 B/s,56 B/s
2023-03-22 13:45:44,24 MB,3.7 MB,23 kB/s,4.8 kB/s
2023-03-22 13:45:45,24 MB,3.7 MB,55 kB/s,8.9 kB/s
2023-03-22 13:45:46,24 MB,3.7 MB,10 kB/s,1.4 kB/s
2023-03-22 13:45:47,24 MB,3.7 MB,3.8 kB/s,517 B/s
2023-03-22 13:45:48,24 MB,3.7 MB,1.4 kB/s,190 B/s
2023-03-22 13:45:49,24 MB,3.7 MB,942 B/s,1.7 kB/s
2023-03-22 13:45:50,24 MB,3.7 MB,36 kB/s,6.6 kB/s
2023-03-22 13:45:51,24 MB,3.7 MB,77 kB/s,11 kB/s
2023-03-22 13:45:52,24 MB,3.7 MB,34 kB/s,4.6 kB/s
2023-03-22 13:45:53,24 MB,3.7 MB,13 kB/s,1.7 kB/s
2023-03-22 13:45:54,24 MB,3.7 MB,5.1 kB/s,651 B/s
2023-03-22 13:45:56,24 MB,3.7 MB,2.0 kB/s,239 B/s
2023-03-22 13:45:57,24 MB,3.7 MB,6.8 kB/s,4.2 kB/s
2023-03-22 13:45:58,25 MB,3.7 MB,61 kB/s,11 kB/s
2023-03-22 13:45:59,25 MB,3.8 MB,32 kB/s,5.8 kB/s
2023-03-22 13:46:00,25 MB,3.8 MB,12 kB/s,2.1 kB/s
2023-03-22 13:46:01,25 MB,3.8 MB,4.3 kB/s,785 B/s
2023-03-22 13:46:02,25 MB,3.8 MB,579 B/s,106 B/s
2023-03-22 13:46:03,25 MB,3.8 MB,273 B/s,61 B/s
2023-03-22 13:46:04,25 MB,3.8 MB,100 B/s,22 B/s
2023-03-22 13:46:05,25 MB,3.8 MB,37 B/s,8 B/s
2023-03-22 13:46:06,25 MB,3.8 MB,13 B/s,3 B/s
2023-03-22 13:46:07,25 MB,3.8 MB,5 B/s,1 B/s
2023-03-22 13:46:08,25 MB,3.8 MB,1 B/s,0 B/s
2023-03-22 13:46:09,25 MB,3.8 MB,512 B/s,0 B/s
2023-03-22 13:46:10,25 MB,3.8 MB,226 B/s,0 B/s
2023-03-22 13:46:11,25 MB,3.8 MB,83 B/s,0 B/s
2023-03-22 13:46:13,25 MB,3.8 MB,977 B/s,0 B/s
2023-03-22 13:46:14,25 MB,3.8 MB,1.1 kB/s,0 B/s
2023-03-22 13:46:15,25 MB,3.8 MB,884 B/s,0 B/s
2023-03-22 13:46:16,25 MB,3.8 MB,676 B/s,25 B/s
2023-03-22 13:46:17,25 MB,3.8 MB,523 B/s,9 B/s
2023-03-22 13:46:18,25 MB,3.8 MB,219 B/s,3 B/s
2023-03-22 13:46:19,25 MB,3.8 MB,252 B/s,1 B/s
2023-03-22 13:46:20,25 MB,3.8 MB,592 B/s,0 B/s
2023-03-22 13:46:21,25 MB,3.8 MB,324 B/s,0 B/s
2023-03-22 13:46:22,25 MB,3.8 MB,177 B/s,0 B/s
2023-03-22 13:46:23,25 MB,3.8 MB,183 B/s,0 B/s
2023-03-22 13:46:24,25 MB,3.8 MB,581 B/s,0 B/s
2023-03-22 13:46:25,25 MB,3.8 MB,741 B/s,0 B/s
2023-03-22 13:46:26,25 MB,3.8 MB,354 B/s,0 B/s
2023-03-22 13:46:27,25 MB,3.8 MB,1.2 kB/s,0 B/s
2023-03-22 13:46:28,25 MB,3.8 MB,447 B/s,0 B/s
2023-03-22 13:46:29,25 MB,3.8 MB,164 B/s,0 B/s
2023-03-22 13:46:30,25 MB,3.8 MB,60 B/s,0 B/s
2023-03-22 13:46:32,25 MB,3.8 MB,22 B/s,0 B/s
2023-03-22 13:46:33,25 MB,3.8 MB,30 B/s,456 B/s
2023-03-22 13:46:34,25 MB,3.8 MB,11 B/s,168 B/s
2023-03-22 13:46:35,25 MB,3.8 MB,4 B/s,61 B/s
2023-03-22 13:46:36,25 MB,3.8 MB,1 B/s,22 B/s
2023-03-22 13:46:37,25 MB,3.8 MB,0 B/s,8 B/s
2023-03-22 13:46:38,25 MB,3.8 MB,0 B/s,3 B/s
2023-03-22 13:46:39,25 MB,3.8 MB,0 B/s,1 B/s
2023-03-22 13:46:40,25 MB,3.8 MB,196 B/s,0 B/s
2023-03-22 13:46:41,25 MB,3.8 MB,72 B/s,0 B/s
2023-03-22 13:46:42,25 MB,3.8 MB,499 B/s,0 B/s
2023-03-22 13:46:43,25 MB,3.8 MB,183 B/s,0 B/s
2023-03-22 13:46:44,25 MB,3.8 MB,67 B/s,0 B/s
2023-03-22 13:46:45,25 MB,3.8 MB,24 B/s,0 B/s
2023-03-22 13:46:46,25 MB,3.8 MB,9 B/s,0 B/s
2023-03-22 13:46:47,25 MB,3.8 MB,3 B/s,0 B/s
2023-03-22 13:46:48,25 MB,3.8 MB,1 B/s,0 B/s
2023-03-22 13:46:49,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:46:50,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:46:51,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:46:52,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:46:54,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:46:55,25 MB,3.8 MB,472 B/s,25 B/s
2023-03-22 13:46:56,25 MB,3.8 MB,746 B/s,9 B/s
2023-03-22 13:46:57,25 MB,3.8 MB,301 B/s,3 B/s
2023-03-22 13:46:58,25 MB,3.8 MB,583 B/s,1 B/s
2023-03-22 13:46:59,25 MB,3.8 MB,214 B/s,0 B/s
2023-03-22 13:47:00,25 MB,3.8 MB,78 B/s,0 B/s
2023-03-22 13:47:01,25 MB,3.8 MB,336 B/s,0 B/s
2023-03-22 13:47:02,25 MB,3.8 MB,257 B/s,0 B/s
2023-03-22 13:47:03,25 MB,3.8 MB,290 B/s,0 B/s
2023-03-22 13:47:04,25 MB,3.8 MB,134 B/s,0 B/s
2023-03-22 13:47:05,25 MB,3.8 MB,49 B/s,0 B/s
2023-03-22 13:47:06,25 MB,3.8 MB,18 B/s,0 B/s
2023-03-22 13:47:07,25 MB,3.8 MB,6 B/s,0 B/s
2023-03-22 13:47:08,25 MB,3.8 MB,2 B/s,0 B/s
2023-03-22 13:47:09,25 MB,3.8 MB,474 B/s,25 B/s
2023-03-22 13:47:10,25 MB,3.8 MB,174 B/s,9 B/s
2023-03-22 13:47:11,25 MB,3.8 MB,64 B/s,3 B/s
2023-03-22 13:47:12,25 MB,3.8 MB,23 B/s,1 B/s
2023-03-22 13:47:14,25 MB,3.8 MB,8 B/s,0 B/s
2023-03-22 13:47:15,25 MB,3.8 MB,458 B/s,26 B/s
2023-03-22 13:47:16,25 MB,3.8 MB,168 B/s,9 B/s
2023-03-22 13:47:17,25 MB,3.8 MB,62 B/s,3 B/s
2023-03-22 13:47:18,25 MB,3.8 MB,22 B/s,1 B/s
2023-03-22 13:47:19,25 MB,3.8 MB,8 B/s,0 B/s
2023-03-22 13:47:20,25 MB,3.8 MB,3 B/s,0 B/s
2023-03-22 13:47:21,25 MB,3.8 MB,1 B/s,0 B/s
2023-03-22 13:47:22,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:47:23,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:47:24,25 MB,3.8 MB,472 B/s,0 B/s
2023-03-22 13:47:25,25 MB,3.8 MB,173 B/s,0 B/s
2023-03-22 13:47:26,25 MB,3.8 MB,63 B/s,0 B/s
2023-03-22 13:47:27,25 MB,3.8 MB,23 B/s,0 B/s
2023-03-22 13:47:28,25 MB,3.8 MB,8 B/s,0 B/s
2023-03-22 13:47:29,25 MB,3.8 MB,3 B/s,0 B/s
2023-03-22 13:47:30,25 MB,3.8 MB,1 B/s,0 B/s
2023-03-22 13:47:31,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:47:32,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:47:34,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:47:35,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:47:36,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:47:37,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:47:38,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:47:39,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:47:40,25 MB,3.8 MB,394 B/s,0 B/s
2023-03-22 13:47:41,25 MB,3.8 MB,145 B/s,0 B/s
2023-03-22 13:47:42,25 MB,3.8 MB,19 B/s,0 B/s
2023-03-22 13:47:43,25 MB,3.8 MB,7 B/s,0 B/s
2023-03-22 13:47:44,25 MB,3.8 MB,2 B/s,0 B/s
2023-03-22 13:47:45,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:47:46,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:47:47,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:47:48,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:47:49,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:47:50,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:47:51,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:47:52,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:47:54,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:47:55,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:47:56,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:47:57,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:47:58,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:47:59,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:00,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:01,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:02,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:03,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:04,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:05,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:06,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:07,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:08,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:09,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:10,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:11,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:13,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:14,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:15,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:16,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:17,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:18,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:19,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:20,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:21,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:22,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:23,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:24,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:25,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:26,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:27,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:28,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:29,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:31,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:32,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:33,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:34,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:35,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:36,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:37,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:38,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:39,25 MB,3.8 MB,0 B/s,0 B/s
2023-03-22 13:48:40,25 MB,3.8 MB,80 kB/s,0 B/s
2023-03-22 13:48:41,25 MB,3.8 MB,63 kB/s,7.3 kB/s
2023-03-22 13:48:42,25 MB,3.8 MB,35 kB/s,3.7 kB/s
2023-03-22 13:48:43,25 MB,3.8 MB,13 kB/s,1.4 kB/s
2023-03-22 13:48:44,25 MB,3.8 MB,4.9 kB/s,519 B/s
2023-03-22 13:48:45,25 MB,3.8 MB,1.8 kB/s,191 B/s
2023-03-22 13:48:46,25 MB,3.8 MB,658 B/s,1.8 kB/s
2023-03-22 13:48:47,25 MB,3.8 MB,8.6 kB/s,2.4 kB/s
2023-03-22 13:48:49,25 MB,3.8 MB,39 kB/s,5.4 kB/s
2023-03-22 13:48:50,25 MB,3.8 MB,14 kB/s,2.0 kB/s
2023-03-22 13:48:51,25 MB,3.8 MB,5.3 kB/s,735 B/s
2023-03-22 13:48:52,25 MB,3.8 MB,2.0 kB/s,270 B/s
2023-03-22 13:48:53,25 MB,3.8 MB,2.2 kB/s,2.6 kB/s
2023-03-22 13:48:54,25 MB,3.8 MB,51 kB/s,9.1 kB/s
2023-03-22 13:48:55,25 MB,3.8 MB,46 kB/s,10 kB/s
2023-03-22 13:48:56,25 MB,3.8 MB,49 kB/s,8.1 kB/s
2023-03-22 13:48:57,25 MB,3.9 MB,47 kB/s,7.9 kB/s
2023-03-22 13:48:58,25 MB,3.9 MB,76 kB/s,11 kB/s
2023-03-22 13:48:59,25 MB,3.9 MB,47 kB/s,6.3 kB/s
2023-03-22 13:49:00,25 MB,3.9 MB,17 kB/s,2.3 kB/s
2023-03-22 13:49:01,25 MB,3.9 MB,6.3 kB/s,848 B/s
2023-03-22 13:49:02,25 MB,3.9 MB,2.3 kB/s,312 B/s
2023-03-22 13:49:03,25 MB,3.9 MB,857 B/s,114 B/s
2023-03-22 13:49:04,25 MB,3.9 MB,38 kB/s,6.4 kB/s
2023-03-22 13:49:06,25 MB,3.9 MB,24 kB/s,4.0 kB/s
2023-03-22 13:49:07,25 MB,3.9 MB,9.5 kB/s,1.5 kB/s
2023-03-22 13:49:08,25 MB,3.9 MB,3.7 kB/s,546 B/s
2023-03-22 13:49:09,25 MB,3.9 MB,1.4 kB/s,201 B/s
2023-03-22 13:49:10,25 MB,3.9 MB,497 B/s,73 B/s
2023-03-22 13:49:11,25 MB,3.9 MB,182 B/s,27 B/s
2023-03-22 13:49:12,25 MB,3.9 MB,67 B/s,10 B/s
2023-03-22 13:49:13,25 MB,3.9 MB,990 B/s,29 B/s
2023-03-22 13:49:14,25 MB,3.9 MB,391 B/s,10 B/s
2023-03-22 13:49:15,25 MB,3.9 MB,144 B/s,4 B/s
2023-03-22 13:49:16,25 MB,3.9 MB,52 B/s,1 B/s
2023-03-22 13:49:17,25 MB,3.9 MB,76 B/s,26 B/s
2023-03-22 13:49:18,25 MB,3.9 MB,28 B/s,32 B/s
2023-03-22 13:49:19,25 MB,3.9 MB,2.2 kB/s,2.1 kB/s
2023-03-22 13:49:20,25 MB,3.9 MB,877 B/s,771 B/s
2023-03-22 13:49:21,25 MB,3.9 MB,400 B/s,283 B/s
2023-03-22 13:49:22,25 MB,3.9 MB,174 B/s,104 B/s
2023-03-22 13:49:23,25 MB,3.9 MB,36 kB/s,6.5 kB/s
2023-03-22 13:49:25,26 MB,3.9 MB,96 kB/s,13 kB/s
2023-03-22 13:49:26,26 MB,3.9 MB,133 kB/s,17 kB/s
2023-03-22 13:49:27,26 MB,4.0 MB,108 kB/s,14 kB/s
2023-03-22 13:49:28,26 MB,4.0 MB,114 kB/s,13 kB/s
2023-03-22 13:49:29,26 MB,4.0 MB,78 kB/s,9.2 kB/s
2023-03-22 13:49:30,26 MB,4.0 MB,94 kB/s,18 kB/s
2023-03-22 13:49:31,26 MB,4.0 MB,98 kB/s,15 kB/s
2023-03-22 13:49:32,26 MB,4.0 MB,79 kB/s,15 kB/s
2023-03-22 13:49:33,26 MB,4.0 MB,53 kB/s,9.0 kB/s
2023-03-22 13:49:34,26 MB,4.0 MB,20 kB/s,3.3 kB/s
2023-03-22 13:49:35,26 MB,4.0 MB,7.8 kB/s,1.2 kB/s
2023-03-22 13:49:36,26 MB,4.0 MB,3.0 kB/s,447 B/s
2023-03-22 13:49:37,26 MB,4.0 MB,1.1 kB/s,164 B/s
2023-03-22 13:49:38,26 MB,4.1 MB,75 kB/s,13 kB/s
2023-03-22 13:49:40,26 MB,4.1 MB,39 kB/s,5.5 kB/s
2023-03-22 13:49:41,26 MB,4.1 MB,15 kB/s,2.5 kB/s
2023-03-22 13:49:42,26 MB,4.1 MB,6.6 kB/s,951 B/s
2023-03-22 13:49:43,26 MB,4.1 MB,2.8 kB/s,350 B/s
2023-03-22 13:49:44,26 MB,4.1 MB,1.8 kB/s,128 B/s
2023-03-22 13:49:45,26 MB,4.1 MB,978 B/s,2.3 kB/s
2023-03-22 13:49:46,27 MB,4.1 MB,58 kB/s,5.8 kB/s
2023-03-22 13:49:47,27 MB,4.1 MB,69 kB/s,9.0 kB/s
2023-03-22 13:49:48,27 MB,4.1 MB,104 kB/s,9.4 kB/s
2023-03-22 13:49:49,27 MB,4.1 MB,99 kB/s,9.4 kB/s
2023-03-22 13:49:50,27 MB,4.1 MB,61 kB/s,7.2 kB/s
2023-03-22 13:49:51,27 MB,4.1 MB,60 kB/s,6.6 kB/s
2023-03-22 13:49:52,27 MB,4.1 MB,79 kB/s,9.9 kB/s
2023-03-22 13:49:53,27 MB,4.1 MB,61 kB/s,9.0 kB/s
2023-03-22 13:49:54,27 MB,4.1 MB,33 kB/s,4.9 kB/s
2023-03-22 13:49:56,27 MB,4.1 MB,42 kB/s,5.5 kB/s
2023-03-22 13:49:57,27 MB,4.2 MB,54 kB/s,7.4 kB/s
2023-03-22 13:49:58,27 MB,4.2 MB,50 kB/s,7.5 kB/s
2023-03-22 13:49:59,27 MB,4.2 MB,48 kB/s,6.5 kB/s
2023-03-22 13:50:00,27 MB,4.2 MB,56 kB/s,8.4 kB/s
2023-03-22 13:50:01,28 MB,4.2 MB,54 kB/s,7.4 kB/s
2023-03-22 13:50:02,28 MB,4.2 MB,62 kB/s,8.7 kB/s
2023-03-22 13:50:03,28 MB,4.2 MB,54 kB/s,8.0 kB/s
2023-03-22 13:50:04,28 MB,4.2 MB,64 kB/s,9.4 kB/s
2023-03-22 13:50:05,28 MB,4.2 MB,60 kB/s,7.2 kB/s
2023-03-22 13:50:06,28 MB,4.2 MB,61 kB/s,8.0 kB/s
2023-03-22 13:50:07,28 MB,4.2 MB,64 kB/s,9.5 kB/s
2023-03-22 13:50:08,28 MB,4.2 MB,34 kB/s,5.3 kB/s
2023-03-22 13:50:10,28 MB,4.2 MB,24 kB/s,3.1 kB/s
2023-03-22 13:50:11,28 MB,4.3 MB,19 kB/s,2.8 kB/s
2023-03-22 13:50:12,28 MB,4.3 MB,7.1 kB/s,1.0 kB/s
2023-03-22 13:50:13,28 MB,4.3 MB,2.9 kB/s,376 B/s
2023-03-22 13:50:14,28 MB,4.3 MB,1.2 kB/s,138 B/s
2023-03-22 13:50:15,28 MB,4.3 MB,585 B/s,51 B/s
2023-03-22 13:50:16,28 MB,4.3 MB,386 B/s,18 B/s
2023-03-22 13:50:17,28 MB,4.3 MB,227 B/s,6 B/s
2023-03-22 13:50:18,28 MB,4.3 MB,378 B/s,2 B/s
2023-03-22 13:50:19,28 MB,4.3 MB,170 B/s,0 B/s
2023-03-22 13:50:20,28 MB,4.3 MB,62 B/s,0 B/s
2023-03-22 13:50:21,28 MB,4.3 MB,23 B/s,0 B/s
2023-03-22 13:50:22,28 MB,4.3 MB,8 B/s,0 B/s
2023-03-22 13:50:23,28 MB,4.3 MB,3 B/s,0 B/s
2023-03-22 13:50:24,28 MB,4.3 MB,1 B/s,0 B/s
2023-03-22 13:50:25,28 MB,4.3 MB,0 B/s,0 B/s
2023-03-22 13:50:26,28 MB,4.3 MB,183 B/s,0 B/s
2023-03-22 13:50:27,28 MB,4.3 MB,24 B/s,0 B/s
2023-03-22 13:50:29,28 MB,4.3 MB,9 B/s,0 B/s
2023-03-22 13:50:30,28 MB,4.3 MB,271 B/s,0 B/s
2023-03-22 13:50:31,28 MB,4.3 MB,332 B/s,0 B/s
2023-03-22 13:50:32,28 MB,4.3 MB,303 B/s,0 B/s
2023-03-22 13:50:33,28 MB,4.3 MB,287 B/s,0 B/s
2023-03-22 13:50:34,28 MB,4.3 MB,270 B/s,0 B/s
2023-03-22 13:50:35,28 MB,4.3 MB,203 B/s,0 B/s
2023-03-22 13:50:36,28 MB,4.3 MB,129 B/s,0 B/s
2023-03-22 13:50:37,28 MB,4.3 MB,199 B/s,0 B/s
2023-03-22 13:50:38,28 MB,4.3 MB,101 B/s,0 B/s
2023-03-22 13:50:39,28 MB,4.3 MB,37 B/s,0 B/s
2023-03-22 13:50:40,28 MB,4.3 MB,13 B/s,0 B/s
2023-03-22 13:50:41,28 MB,4.3 MB,5 B/s,0 B/s
2023-03-22 13:50:42,28 MB,4.3 MB,1 B/s,0 B/s
2023-03-22 13:50:43,28 MB,4.3 MB,0 B/s,0 B/s
2023-03-22 13:50:44,28 MB,4.3 MB,0 B/s,0 B/s
2023-03-22 13:50:45,28 MB,4.3 MB,0 B/s,0 B/s
2023-03-22 13:50:46,28 MB,4.3 MB,0 B/s,0 B/s
2023-03-22 13:50:47,28 MB,4.3 MB,0 B/s,0 B/s
2023-03-22 13:50:48,28 MB,4.3 MB,0 B/s,0 B/s
2023-03-22 13:50:50,28 MB,4.3 MB,0 B/s,0 B/s
2023-03-22 13:50:51,28 MB,4.3 MB,0 B/s,0 B/s
2023-03-22 13:50:52,28 MB,4.3 MB,0 B/s,0 B/s
2023-03-22 13:50:53,28 MB,4.3 MB,0 B/s,0 B/s
2023-03-22 13:50:54,28 MB,4.3 MB,0 B/s,0 B/s
2023-03-22 13:50:55,28 MB,4.3 MB,0 B/s,0 B/s
2023-03-22 13:50:56,28 MB,4.3 MB,0 B/s,0 B/s
2023-03-22 13:50:57,28 MB,4.3 MB,0 B/s,0 B/s
2023-03-22 13:50:58,28 MB,4.3 MB,0 B/s,0 B/s
2023-03-22 13:50:59,28 MB,4.3 MB,0 B/s,0 B/s
2023-03-22 13:51:00,28 MB,4.3 MB,62 B/s,0 B/s
2023-03-22 13:51:01,28 MB,4.3 MB,23 B/s,0 B/s
2023-03-22 13:51:02,28 MB,4.3 MB,39 B/s,0 B/s
2023-03-22 13:51:03,28 MB,4.3 MB,14 B/s,0 B/s
2023-03-22 13:51:04,28 MB,4.3 MB,5 B/s,0 B/s
